"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"KSRCEUS","200212","0.663","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200213","4.387","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200301","1.085","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200302","0.698","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200303","0.371","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200304","0.31","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200305","0.367","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200306","-0.005","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200307","0.095","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200308","0.198","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200309","0.315","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200310","0.338","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200311","0.443","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200312","0.93","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200313","5.145","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200401","1.167","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200402","0.738","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200403","0.581","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200404","0.512","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200405","0.239","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200406","0.403","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200407","0.271","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200408","0.343","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200409","0.288","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200410","0.352","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200411","0.424","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200412","0.885","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200413","6.203","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200501","0.996","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200502","0.475","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200503","0.739","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200504","0.327","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200505","0.565","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200506","0.389","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200507","0.348","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200508","0.21","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200509","0.402","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200510","0.515","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200511","0.546","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200512","0.622","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200513","6.133","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200601","0.583","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200602","0.821","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200603","0.757","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200604","0.619","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200605","0.366","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200606","0.21","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200607","0.292","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200608","0.225","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200609","0.2","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200610","0.231","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200611","0.185","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200612","0.366","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200613","4.856","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200701","0.44","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200702","0.365","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200703","0.297","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200704","0.22","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200705","0.117","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200706","0.121","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200707","0.055","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200708","0.239","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200709","0.259","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200710","0.235","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200711","0.374","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200712","0.491","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200713","3.214","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200801","0.126","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200802","0.254","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200803","0.235","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200804","0.007","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200805","0.061","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200806","0.045","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200807","-0.008","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200808","0.025","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200809","0.108","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200810","0.091","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200811","0.18","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200812","0.433","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200813","1.556","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200901","0.429","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200902","0.356","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200903","0.159","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200904","0.135","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200905","0.139","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200906","0.106","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200907","0.013","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200908","0.058","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200909","-0.042","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200910","0.209","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200911","0.204","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200912","0.259","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","200913","2.027","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201001","0.134","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201002","0.282","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201003","0.104","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201004","0.058","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201005","0.097","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201006","0.136","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201007","0.172","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201008","0.085","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201009","0.07","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201010","0.134","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201011","0.404","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201012","0.453","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201013","2.13","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201101","0.176","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201102","0.421","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201103","0.249","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201104","0.077","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201105","0.002","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201106","0.04","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201107","0.084","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201108","0.051","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201109","0.07","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201110","0.019","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201111","0.053","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201112","0.114","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201113","1.356","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201201","0.05","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201202","0.23","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201203","0.062","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201204","0.017","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201205","0.073","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201206","0.017","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201207","0.001","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201208","0.003","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201209","0.039","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201210","0.027","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201211","0.028","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201212","0.02","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201213","0.566","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201301","0.107","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201302","0.02","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201303","0.149","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201304","0.046","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201305","0.012","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201306","0.007","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201307","0.01","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201308","0.008","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201309","0.038","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201310","0.014","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201311","0.003","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201312","0.191","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201313","0.605","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201401","0.175","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201402","0.043","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201403","0.022","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201404","0.018","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201405","0.019","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201406","0.015","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201407","0.112","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201408","0.014","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201409","0.169","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201410","0.153","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201411","0.058","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201412","0.21","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201413","1.006","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201501","0.025","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201502","0.079","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201503","0.111","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201504","0.006","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201505","0.2","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201506","0.004","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201507","0.008","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201508","0.015","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201509","0.006","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201510","0.029","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201511","0.012","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201512","0.245","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201513","0.74","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201601","0.019","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201602","0.021","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201603","0.101","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201604","0.032","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201605","0.077","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201606","0.096","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201607","0.104","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201608","0.007","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201609","0.13","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201610","0.185","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201611","0.019","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201612","0.207","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201613","0.999","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201701","0.241","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201702","0.079","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201703","0.023","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201704","0.024","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201705","0.029","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201706","0.015","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201707","0.005","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201708","0.009","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201709","0.137","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201710","0.014","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201711","0.032","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201712","0.009","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201713","0.616","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201801","0.331","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201802","0.025","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201803","0.056","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201804","0.027","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201805","0.072","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201806","0.016","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201807","0.021","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201808","0.02","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201809","0.004","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201810","0.01","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201811","0.012","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201812","0.009","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201813","0.603","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201901","0.257","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201902","0.152","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201903","0.004","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201904","0.016","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201905","0.014","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201906","0.007","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201907","0.009","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201908","0.001","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201909","0.054","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201910","0.021","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201911","0.116","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201912","0.137","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","201913","0.787","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","202001","0.221","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","202002","0.242","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","202003","0.046","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","202004","0.022","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","202005","0.001","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","202006","0.008","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","202007","0.001","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","202008","0.084","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","202009","0.065","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","202010","0.023","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","202011","0.009","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","202012","0.072","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","202013","0.793","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","202101","0.066","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","202102","0.281","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","202103","0.021","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","202104","0.044","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
